,EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup,SalaryGroup,StayGroup,ExperienceGroup,SalaryHike
131,132,45,1.0,1,1297,1,1,4,3,2,1,44,3,2,0,3,2,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,647.88
132,133,37,0.0,2,309,2,10,4,1,4,0,88,2,2,7,4,0,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,937.1600000000001
133,134,27,1.0,2,135,1,17,4,1,4,0,51,3,1,6,3,2,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,Early worker age,Low Salary,Medium Stay,Senior Employee,311.22
134,135,28,0.0,2,1451,1,2,1,1,1,1,67,2,1,6,2,1,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4,Early worker age,Low Salary,Short Stay,Senior Employee,544.1700000000001
135,136,27,0.0,1,294,1,10,2,1,4,1,32,3,3,4,1,0,8793,4809,1,0,21,4,3,2,9,4,2,9,7,1,7,Early worker age,Medium Salary,Medium Stay,Senior Employee,1846.53
136,137,37,0.0,2,342,2,16,4,2,4,1,66,2,2,7,3,0,6334,24558,4,0,19,3,4,2,9,2,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,1203.46
137,138,27,0.0,2,199,1,6,3,1,4,1,55,2,1,6,3,1,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,330.07
138,139,37,0.0,1,319,2,4,4,2,1,1,41,3,1,8,4,0,2793,2539,4,0,17,3,3,1,13,2,3,9,8,5,8,Middle Age,Low Salary,Medium Stay,Senior Employee,474.81000000000006
139,140,31,0.0,2,1062,1,24,3,3,3,0,96,2,2,0,1,2,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,Early worker age,Low Salary,Medium Stay,Senior Employee,1294.28
140,141,48,0.0,2,715,1,1,3,1,4,1,76,2,5,5,4,2,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,Pre-retirement Age,High Salary,Short Stay,Senior Employee,2191.7999999999997
141,142,36,0.0,2,676,1,1,3,4,3,0,35,3,2,4,2,1,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,Middle Age,Low Salary,Medium Stay,Senior Employee,784.1999999999999
142,143,37,0.0,2,977,1,1,3,1,4,0,56,2,2,4,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,Middle Age,Low Salary,Long Stay,Senior Employee,841.62
143,144,55,1.0,2,1229,1,4,4,1,4,1,30,3,2,0,3,1,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2,Retirement Age,Low Salary,Short Stay,Mid-level Employee,645.6
144,145,33,1.0,1,1303,1,7,2,1,4,1,36,3,2,0,3,0,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8,Early worker age,Low Salary,Medium Stay,Senior Employee,1193.6000000000001
145,146,38,0.0,2,702,2,1,4,1,1,0,59,2,2,7,4,2,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7,Middle Age,Medium Salary,Medium Stay,Senior Employee,1910.92
146,147,32,0.0,2,117,2,13,4,1,2,1,73,3,2,7,4,0,4403,9250,2,0,11,3,3,1,8,3,2,5,2,0,3,Early worker age,Low Salary,Short Stay,Senior Employee,484.33
147,148,32,0.0,2,634,1,5,4,4,2,0,35,4,1,6,4,1,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2,Early worker age,Low Salary,Short Stay,Senior Employee,563.0400000000001
148,149,28,0.0,2,857,1,10,3,4,3,0,59,3,2,6,3,2,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,Early worker age,Low Salary,Medium Stay,Senior Employee,475.8
149,150,43,0.0,1,957,1,28,3,3,2,0,72,4,1,6,3,2,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,Middle Age,Low Salary,Short Stay,Senior Employee,568.68
150,151,29,0.0,2,1246,2,19,3,1,3,1,77,2,2,7,3,0,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4,Early worker age,Medium Salary,Medium Stay,Senior Employee,1206.8000000000002
151,152,30,0.0,2,1465,1,1,3,3,4,1,63,3,1,6,2,1,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,Early worker age,Low Salary,Long Stay,Senior Employee,751.5899999999999
152,153,33,0.0,0,722,2,17,3,1,4,1,38,3,4,3,3,2,17444,20489,1,0,11,3,4,0,10,2,3,10,8,6,0,Early worker age,High Salary,Medium Stay,Senior Employee,1918.84
153,154,43,0.0,2,177,1,8,3,1,1,0,55,3,2,4,2,0,4765,23814,4,0,21,4,3,1,4,2,4,1,0,0,0,Middle Age,Low Salary,Short Stay,Mid-level Employee,1000.65
154,155,42,0.0,1,458,1,26,5,3,1,0,60,3,3,5,1,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,Middle Age,Medium Salary,Short Stay,Senior Employee,2242.4700000000003
155,156,37,0.0,2,921,1,10,3,3,3,0,98,3,1,2,1,1,3452,17663,6,0,20,4,2,1,17,3,3,5,4,0,3,Middle Age,Low Salary,Short Stay,Senior Employee,690.4000000000001
156,157,56,1.0,0,667,1,1,4,1,3,1,57,3,2,0,3,0,6306,26236,1,0,21,4,1,1,13,2,2,13,12,1,9,Retirement Age,Low Salary,Long Stay,Senior Employee,1324.26
157,158,27,1.0,1,1131,1,15,3,1,4,0,77,2,1,6,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,Early worker age,Low Salary,Medium Stay,Senior Employee,907.0600000000001
158,159,26,1.0,2,920,0,20,2,3,4,0,69,3,1,1,2,1,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,Early worker age,Low Salary,Short Stay,Senior Employee,236.28
159,160,24,0.0,1,535,2,24,3,3,4,1,38,3,1,8,4,1,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1,Young Age,Low Salary,Short Stay,Junior Employee,312.0
160,161,37,0.0,0,1063,1,25,5,3,2,0,72,3,2,6,3,1,4449,23866,3,1,15,3,1,2,15,2,3,13,11,10,7,Middle Age,Low Salary,Long Stay,Senior Employee,667.35
161,162,37,0.0,2,558,2,2,3,2,4,1,75,3,2,7,3,1,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0,Middle Age,Medium Salary,Short Stay,Senior Employee,1056.22
162,163,40,0.0,1,1395,1,26,3,3,2,0,54,3,2,6,2,0,5605,8504,1,0,11,3,1,1,20,2,3,20,7,2,13,Middle Age,Low Salary,Long Stay,Senior Employee,616.55
163,164,34,1.0,2,181,1,2,4,3,4,1,97,4,1,6,4,1,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,Early worker age,Low Salary,Short Stay,Senior Employee,410.48
164,165,55,1.0,2,436,2,2,1,3,3,1,37,3,2,7,4,2,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,Retirement Age,Low Salary,Medium Stay,Senior Employee,825.6
165,166,34,0.0,2,507,2,15,2,3,3,0,66,3,2,7,1,2,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,Early worker age,Low Salary,Medium Stay,Senior Employee,735.0
166,167,18,0.0,2,812,2,10,3,3,4,0,69,2,1,8,3,2,1200,9724,1,0,12,3,1,0,0,2,3,0,0,0,0,Young Age,Low Salary,Short Stay,Fresh Graduate,144.0
167,168,41,0.0,2,334,2,2,4,1,4,1,88,3,4,3,2,2,16015,15896,1,0,19,3,2,0,22,2,3,22,10,0,4,Middle Age,High Salary,Long Stay,Senior Employee,3042.85
168,169,44,0.0,1,383,2,1,5,2,1,0,79,3,2,7,3,1,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,572.16
169,170,42,0.0,2,691,2,8,4,2,3,1,48,3,2,7,2,1,6825,21173,0,0,11,3,4,1,10,2,3,9,7,4,2,Middle Age,Low Salary,Medium Stay,Senior Employee,750.75
170,171,51,0.0,2,313,1,3,3,3,4,0,98,3,4,0,2,2,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0,Pre-retirement Age,Medium Salary,Medium Stay,Senior Employee,2472.12
171,172,32,1.0,2,515,1,1,3,1,4,1,62,2,1,2,3,2,3730,9571,0,1,14,3,4,0,4,2,1,3,2,1,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,522.2
172,173,42,1.0,0,355,1,10,4,5,3,1,38,3,1,6,3,1,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,Middle Age,Low Salary,Medium Stay,Senior Employee,645.92
173,174,31,0.0,2,688,2,7,3,1,3,1,44,2,3,3,4,0,11557,25291,9,0,21,4,3,1,10,3,2,5,4,0,1,Early worker age,Medium Salary,Short Stay,Senior Employee,2426.97
174,175,31,0.0,1,853,1,1,1,1,3,0,96,3,2,4,1,1,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3,Early worker age,Low Salary,Short Stay,Mid-level Employee,497.76
175,176,30,1.0,1,109,1,5,3,3,2,0,60,3,1,2,2,2,2422,25725,0,0,17,3,1,0,4,3,3,3,2,1,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,411.74
176,177,36,0.0,2,329,1,2,3,1,4,0,96,3,1,6,3,1,2543,11868,4,0,13,3,2,1,6,3,3,2,2,2,2,Middle Age,Low Salary,Short Stay,Senior Employee,330.59000000000003
177,178,28,0.0,2,895,1,15,2,1,1,1,50,3,1,2,3,0,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,353.12
178,179,30,0.0,2,1176,1,20,3,4,3,1,85,3,2,4,1,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,Early worker age,Medium Salary,Medium Stay,Senior Employee,1493.55
179,180,35,0.0,2,890,2,2,3,2,4,0,97,3,1,8,4,1,2014,9687,1,0,13,3,1,0,2,3,3,2,2,2,2,Middle Age,Low Salary,Short Stay,Junior Employee,261.82
180,181,59,0.0,2,1429,1,18,4,3,4,1,67,3,3,4,4,2,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,Retirement Age,Medium Salary,Medium Stay,Senior Employee,1261.44
181,182,39,0.0,0,1485,1,25,2,1,3,1,71,3,3,0,3,1,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,Middle Age,Medium Salary,Medium Stay,Senior Employee,2293.2
182,183,27,1.0,2,1054,1,8,3,3,3,0,67,3,1,6,4,2,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,Early worker age,Low Salary,Medium Stay,Senior Employee,378.95
183,184,29,0.0,1,442,2,2,2,1,2,1,44,3,2,7,4,2,4554,20260,1,0,18,3,1,0,10,3,2,10,7,0,9,Early worker age,Low Salary,Medium Stay,Senior Employee,819.7199999999999
184,185,34,1.0,1,988,0,23,3,0,2,0,43,3,3,1,1,0,9950,11533,9,1,15,3,3,3,11,2,3,3,2,0,2,Early worker age,Medium Salary,Short Stay,Senior Employee,1492.5
185,186,36,0.0,2,506,1,3,3,5,3,1,30,3,2,6,2,2,4485,26285,4,0,12,3,4,0,10,2,3,8,0,7,7,Middle Age,Low Salary,Medium Stay,Senior Employee,538.1999999999999
186,187,30,0.0,2,201,1,5,3,5,4,0,84,3,1,6,1,0,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,Early worker age,Low Salary,Short Stay,Senior Employee,448.56000000000006
187,188,34,1.0,2,704,2,28,3,2,4,0,95,2,2,7,3,1,6712,8978,1,0,21,4,4,2,8,2,3,8,7,1,7,Early worker age,Low Salary,Medium Stay,Senior Employee,1409.52
188,189,27,0.0,2,269,1,5,1,5,3,1,42,2,3,5,4,0,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8,Early worker age,Medium Salary,Medium Stay,Senior Employee,2049.28
189,190,43,0.0,2,1001,1,7,3,1,3,0,43,3,3,0,1,1,9985,9262,8,0,16,3,1,1,10,1,2,1,0,0,0,Middle Age,Medium Salary,Short Stay,Senior Employee,1597.6000000000001
190,191,38,0.0,2,343,1,15,2,1,3,1,92,2,3,5,4,0,11510,15682,0,1,14,3,2,1,12,3,3,11,10,2,9,Middle Age,Medium Salary,Long Stay,Senior Employee,1611.4
191,192,36,1.0,2,557,2,3,3,3,1,0,94,2,3,7,4,1,7644,12695,0,0,19,3,3,2,10,2,3,9,7,3,4,Middle Age,Medium Salary,Medium Stay,Senior Employee,1452.3600000000001
192,193,39,1.0,1,711,1,4,3,3,1,0,81,3,2,4,3,2,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8,Middle Age,Low Salary,Medium Stay,Senior Employee,655.46
193,194,31,0.0,1,793,2,20,3,1,3,1,67,4,1,8,4,1,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2,Early worker age,Low Salary,Short Stay,Junior Employee,334.92
194,195,30,0.0,2,501,2,27,5,2,3,1,99,3,2,7,4,0,5304,25275,7,0,23,4,4,1,10,2,2,8,7,7,7,Early worker age,Low Salary,Medium Stay,Senior Employee,1219.92
195,196,44,0.0,2,1448,2,28,3,3,4,0,53,4,4,7,4,1,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11,Middle Age,Medium Salary,Long Stay,Senior Employee,2397.6
196,197,23,0.0,2,650,1,9,1,3,2,1,37,3,1,2,1,1,2500,4344,1,0,14,3,4,1,5,2,4,4,3,0,2,Young Age,Low Salary,Short Stay,Mid-level Employee,350.00000000000006
197,198,41,1.0,2,337,2,8,3,2,3,0,54,3,2,7,2,1,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,Middle Age,Low Salary,Short Stay,Senior Employee,922.53
198,199,21,1.0,2,1334,1,10,3,1,3,0,36,2,1,2,1,2,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,Young Age,Low Salary,Short Stay,Fresh Graduate,184.08
199,200,45,1.0,0,1238,1,1,1,1,3,1,74,2,3,0,3,1,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,2472.04
200,201,40,1.0,2,1342,2,9,2,3,1,1,47,3,2,7,1,1,5473,19345,0,0,12,3,4,0,9,5,4,8,4,7,1,Middle Age,Low Salary,Medium Stay,Senior Employee,656.76
201,202,44,1.0,2,1037,1,1,3,3,2,1,42,3,1,6,4,2,2436,13422,6,1,12,3,3,0,6,2,3,4,3,1,2,Middle Age,Low Salary,Short Stay,Senior Employee,292.32
202,203,31,0.0,2,1222,1,11,4,1,4,1,48,3,1,6,4,1,2356,14871,3,1,19,3,2,1,8,2,3,6,4,0,2,Early worker age,Low Salary,Medium Stay,Senior Employee,447.64
203,204,46,1.0,2,377,2,9,3,2,1,1,52,3,3,7,4,0,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,Pre-retirement Age,Medium Salary,Medium Stay,Senior Employee,1110.56
204,205,53,0.0,2,346,1,6,3,1,4,1,86,3,2,2,4,2,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,416.50000000000006
205,206,49,0.0,2,1418,1,1,3,5,3,0,36,3,1,6,1,1,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,572.8000000000001
206,207,46,0.0,2,1003,1,8,4,1,4,0,74,2,2,6,1,0,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7,Pre-retirement Age,Low Salary,Long Stay,Senior Employee,1061.45
207,208,31,0.0,2,140,1,12,1,3,3,0,95,3,1,6,4,1,3929,6984,8,1,23,4,3,1,7,0,3,4,2,0,2,Early worker age,Low Salary,Short Stay,Senior Employee,903.6700000000001
208,209,50,1.0,1,1234,1,20,5,3,2,1,41,3,4,0,3,1,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,1686.75
209,210,58,0.0,2,1055,1,1,3,3,4,0,76,3,5,5,1,1,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5,Retirement Age,High Salary,Medium Stay,Senior Employee,4137.21
210,211,34,0.0,0,1065,2,23,4,2,2,1,72,3,2,7,3,2,4568,10034,0,0,20,4,3,0,10,2,3,9,5,8,7,Early worker age,Low Salary,Medium Stay,Senior Employee,913.6
211,212,26,1.0,2,572,2,10,3,3,3,1,46,3,2,7,4,2,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,608.9200000000001
212,213,35,0.0,1,664,1,1,3,3,2,1,79,3,1,6,1,1,2194,5868,4,0,13,3,4,1,5,2,2,3,2,1,2,Middle Age,Low Salary,Short Stay,Mid-level Employee,285.22
213,214,32,0.0,2,334,1,5,2,1,1,1,80,4,1,6,2,0,3298,15053,0,1,12,3,4,2,7,5,2,6,2,0,5,Early worker age,Low Salary,Medium Stay,Senior Employee,395.76
214,215,35,0.0,2,144,1,22,3,1,4,1,46,1,1,2,3,2,4230,19225,0,0,15,3,3,0,6,2,3,5,4,4,3,Middle Age,Low Salary,Short Stay,Senior Employee,634.5
215,216,19,0.0,2,265,1,25,3,1,2,0,57,4,1,6,4,2,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,Young Age,Low Salary,Short Stay,Fresh Graduate,359.28
216,217,28,0.0,2,866,2,5,3,3,4,1,84,3,2,7,1,2,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3,Early worker age,Medium Salary,Short Stay,Senior Employee,1523.34
217,218,32,1.0,2,1045,2,4,4,3,4,1,32,1,3,7,4,1,10400,25812,1,0,11,3,3,0,14,2,2,14,8,9,8,Early worker age,Medium Salary,Long Stay,Senior Employee,1144.0
218,219,43,0.0,1,422,1,1,3,1,4,0,33,3,2,0,4,1,5562,21782,4,0,13,3,2,1,12,2,2,5,2,2,2,Middle Age,Low Salary,Short Stay,Senior Employee,723.0600000000001
219,220,24,1.0,2,506,1,29,1,3,2,1,91,3,1,2,1,0,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,Young Age,Low Salary,Medium Stay,Senior Employee,507.91
220,221,37,0.0,2,367,1,25,2,3,3,0,52,2,2,0,4,0,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,Middle Age,Low Salary,Medium Stay,Senior Employee,745.03
221,222,49,1.0,2,301,1,22,4,4,1,0,72,3,4,5,2,1,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,Pre-retirement Age,High Salary,Short Stay,Senior Employee,2626.08
222,223,38,0.0,2,1261,1,2,4,1,4,1,88,3,2,4,3,1,6553,7259,9,0,14,3,2,0,14,3,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,917.4200000000001
223,224,30,0.0,2,1240,0,9,3,0,3,1,48,3,2,1,4,1,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,Early worker age,Low Salary,Long Stay,Senior Employee,1205.93
224,225,53,0.0,2,1436,2,6,2,2,2,1,34,3,2,8,3,1,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,Pre-retirement Age,Low Salary,Medium Stay,Senior Employee,461.20000000000005
225,226,42,0.0,2,635,2,1,1,1,2,1,99,3,2,7,3,1,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6,Middle Age,Low Salary,Long Stay,Senior Employee,1226.75
226,227,30,0.0,1,160,1,3,3,3,3,0,71,3,1,6,3,0,2083,22653,1,0,20,4,3,1,1,2,3,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,416.6
227,228,31,1.0,1,1125,1,1,3,1,4,1,48,1,2,6,1,1,5003,5771,1,0,21,4,2,0,10,6,3,10,8,8,7,Early worker age,Low Salary,Medium Stay,Senior Employee,1050.6299999999999
228,229,25,1.0,2,867,2,19,2,2,3,1,36,2,1,8,2,1,2413,18798,1,1,18,3,3,3,1,2,3,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,434.34
229,230,53,0.0,2,447,1,2,3,3,4,1,39,4,4,5,2,2,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8,Pre-retirement Age,High Salary,Medium Stay,Senior Employee,1991.76
230,231,40,1.0,2,1194,1,1,3,1,3,0,52,3,2,0,4,0,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,Middle Age,Low Salary,Short Stay,Senior Employee,1107.21
231,232,32,1.0,2,824,1,5,2,1,4,0,67,2,2,6,2,1,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,Early worker age,Low Salary,Medium Stay,Senior Employee,705.36
232,233,29,0.0,2,1090,2,10,3,2,4,1,83,3,1,8,2,0,2297,17967,1,0,14,3,4,2,2,2,3,2,2,2,2,Early worker age,Low Salary,Short Stay,Junior Employee,321.58000000000004
233,234,42,1.0,1,481,2,12,3,1,3,1,44,3,4,7,1,2,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,Middle Age,Medium Salary,Long Stay,Senior Employee,1650.96
234,235,34,0.0,1,702,1,16,4,1,3,0,100,2,1,6,4,2,2553,8306,1,0,16,3,3,0,6,3,3,5,2,1,3,Early worker age,Low Salary,Short Stay,Senior Employee,408.48
235,236,28,0.0,2,1169,0,8,2,3,2,1,63,2,1,1,4,0,4936,23965,1,0,13,3,4,1,6,6,3,5,1,0,4,Early worker age,Low Salary,Short Stay,Senior Employee,641.6800000000001
236,237,43,0.0,2,1034,2,16,3,2,4,0,80,3,4,3,4,1,16064,7744,5,1,22,4,3,1,22,3,3,17,13,1,9,Middle Age,High Salary,Long Stay,Senior Employee,3534.08
237,238,47,0.0,0,543,2,2,4,2,3,1,87,3,2,7,2,1,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,Pre-retirement Age,Low Salary,Short Stay,Mid-level Employee,547.58
238,239,37,0.0,2,228,2,6,4,3,3,1,98,3,2,7,4,1,6502,22825,4,0,14,3,2,1,7,5,4,5,4,0,1,Middle Age,Low Salary,Short Stay,Senior Employee,910.2800000000001
239,240,44,0.0,2,1112,0,1,4,1,1,0,50,2,2,1,3,2,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,Middle Age,Low Salary,Short Stay,Senior Employee,658.35
240,241,34,0.0,0,999,1,26,1,5,1,0,92,2,1,6,3,0,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,Early worker age,Low Salary,Short Stay,Mid-level Employee,405.8
241,242,34,1.0,1,735,1,22,4,4,3,1,86,2,2,6,4,1,5747,26496,1,1,15,3,2,0,16,3,3,15,10,6,11,Early worker age,Low Salary,Long Stay,Senior Employee,862.05
242,243,47,1.0,0,1169,1,14,4,5,3,1,64,3,2,6,2,1,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7,Pre-retirement Age,Low Salary,Medium Stay,Senior Employee,984.06
243,244,28,0.0,2,304,2,9,4,1,2,1,92,3,2,7,4,2,5253,20750,1,0,16,3,4,0,7,1,3,7,5,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,840.48
244,245,40,0.0,2,300,2,26,3,2,3,1,74,3,2,7,1,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,Middle Age,Medium Salary,Medium Stay,Senior Employee,1175.44
245,246,34,0.0,2,1111,2,8,2,1,3,0,93,3,2,7,1,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,Early worker age,Low Salary,Short Stay,Senior Employee,1105.0
246,247,44,0.0,2,625,1,4,3,3,4,1,50,3,2,0,2,2,5933,5197,9,0,12,3,4,0,10,2,2,5,2,2,3,Middle Age,Low Salary,Short Stay,Senior Employee,711.9599999999999
247,248,25,0.0,2,180,1,2,1,3,1,1,65,4,1,6,1,2,3424,21632,7,0,13,3,3,0,6,3,2,4,3,0,1,Early worker age,Low Salary,Short Stay,Senior Employee,445.12
248,249,34,1.0,2,699,1,6,1,3,2,1,83,3,1,6,1,2,2960,17102,2,0,11,3,3,0,8,2,3,4,2,1,3,Early worker age,Low Salary,Short Stay,Senior Employee,325.6
249,250,60,0.0,2,422,1,7,3,1,1,0,41,3,5,3,1,1,19566,3854,5,0,11,3,4,0,33,5,1,29,8,11,10,Retirement Age,High Salary,Long Stay,Senior Employee,2152.26
250,251,32,0.0,2,601,2,7,5,2,4,1,97,3,2,7,4,1,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3,Early worker age,Medium Salary,Short Stay,Senior Employee,1104.48
251,252,28,1.0,2,1475,2,13,2,2,4,0,84,3,2,7,3,2,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,Early worker age,Medium Salary,Short Stay,Senior Employee,1083.94
252,253,36,0.0,2,188,1,7,4,4,2,1,65,3,1,6,4,2,4678,23293,2,0,18,3,3,0,8,6,3,6,2,0,1,Middle Age,Low Salary,Medium Stay,Senior Employee,842.04
253,254,45,1.0,2,176,0,4,3,1,3,0,56,1,3,1,3,1,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,2048.7599999999998
254,255,32,0.0,0,1109,1,29,4,3,4,0,69,3,1,2,3,2,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,Early worker age,Low Salary,Medium Stay,Senior Employee,483.0
255,256,42,0.0,2,1147,0,10,3,0,3,0,31,3,4,3,1,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,Middle Age,High Salary,Long Stay,Senior Employee,2351.86
256,257,46,1.0,2,1277,2,2,3,1,3,1,74,3,3,7,4,0,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,Pre-retirement Age,Medium Salary,Medium Stay,Senior Employee,1244.1599999999999
257,258,40,1.0,2,575,2,22,2,2,3,1,68,2,2,7,3,1,6380,6110,2,1,12,3,1,2,8,6,3,6,4,1,0,Middle Age,Low Salary,Medium Stay,Senior Employee,765.6
258,259,39,0.0,2,835,1,19,4,4,4,1,41,3,2,6,4,0,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,Middle Age,Low Salary,Short Stay,Senior Employee,546.2800000000001
259,260,25,1.0,2,240,2,5,3,2,3,1,46,2,2,7,3,2,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,Early worker age,Low Salary,Medium Stay,Senior Employee,631.84
260,261,29,1.0,2,469,2,10,3,3,3,1,42,2,2,7,3,2,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,Early worker age,Low Salary,Short Stay,Senior Employee,645.59
261,262,24,0.0,2,1127,1,18,1,1,2,1,52,3,1,2,3,1,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,Young Age,Low Salary,Short Stay,Senior Employee,332.88
262,263,35,0.0,2,1137,1,21,1,1,4,0,51,3,2,0,4,1,4014,19170,1,1,25,4,4,1,10,2,1,10,6,0,7,Middle Age,Low Salary,Medium Stay,Senior Employee,1003.5
263,264,48,0.0,2,817,2,2,1,2,2,1,56,4,2,7,2,1,8120,18597,3,0,12,3,4,0,12,3,3,2,2,2,2,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,974.4
264,265,50,0.0,2,1126,1,1,2,3,4,1,66,3,4,5,4,0,17399,6615,9,0,22,4,3,1,32,1,2,5,4,1,3,Pre-retirement Age,High Salary,Short Stay,Senior Employee,3827.78
